roi,cell_id,leiden_cluster,umap_1,umap_2,n_genes,total_counts,cell_type
Sample_007_Region,24180-sample_1_lv_0046706_007,22,10.454196,19.42401,0,578,VE2
Sample_007_Region,24181-sample_1_lv_0046706_007,5,13.270318,3.8284588,0,245,Pericyte_2
Sample_007_Region,24182-sample_1_lv_0046706_007,7,15.525706,12.010585,0,755,Undifferentiated_KC
Sample_007_Region,24183-sample_1_lv_0046706_007,25,9.432217,21.954893,0,184,F3
Sample_007_Region,24184-sample_1_lv_0046706_007,7,15.438309,11.209707,0,572,Melanocyte
Sample_007_Region,24185-sample_1_lv_0046706_007,7,16.348724,11.867873,0,374,Undifferentiated_KC
Sample_007_Region,24186-sample_1_lv_0046706_007,1,10.038874,7.53183,0,275,Macro_1
Sample_007_Region,24187-sample_1_lv_0046706_007,6,13.666448,15.123911,0,290,F3
Sample_007_Region,24188-sample_1_lv_0046706_007,2,9.816068,6.8149376,0,603,DC2
Sample_007_Region,24189-sample_1_lv_0046706_007,1,10.697064,10.93034,0,474,LC
Sample_007_Region,24190-sample_1_lv_0046706_007,1,8.961927,9.831779,0,254,F1
Sample_007_Region,24191-sample_1_lv_0046706_007,4,14.704845,9.957025,0,468,Undifferentiated_KC
Sample_007_Region,24192-sample_1_lv_0046706_007,4,14.921141,9.892081,0,343,Undifferentiated_KC
Sample_007_Region,24193-sample_1_lv_0046706_007,17,5.341984,9.685604,0,206,Undifferentiated_KC
Sample_007_Region,24194-sample_1_lv_0046706_007,0,-3.7594445,7.237351,0,148,Undifferentiated_KC
Sample_007_Region,24195-sample_1_lv_0046706_007,1,11.485224,11.478658,0,156,Undifferentiated_KC
Sample_007_Region,24196-sample_1_lv_0046706_007,1,9.033999,9.9070835,0,322,Undifferentiated_KC
Sample_007_Region,24197-sample_1_lv_0046706_007,7,15.247072,12.664614,0,646,Undifferentiated_KC
Sample_007_Region,24198-sample_1_lv_0046706_007,1,9.281122,9.039126,0,317,F1
Sample_007_Region,24199-sample_1_lv_0046706_007,25,8.8688545,21.696783,0,323,Undifferentiated_KC
Sample_007_Region,24200-sample_1_lv_0046706_007,1,8.373079,6.9614663,0,85,F1
Sample_007_Region,24201-sample_1_lv_0046706_007,25,9.044234,21.671717,0,567,F1
Sample_007_Region,24202-sample_1_lv_0046706_007,31,11.014885,-1.4958977,0,303,Undifferentiated_KC
Sample_007_Region,24203-sample_1_lv_0046706_007,7,15.881261,12.027868,0,577,Undifferentiated_KC
Sample_007_Region,24204-sample_1_lv_0046706_007,1,10.044696,7.6876507,0,399,Undifferentiated_KC
Sample_007_Region,24205-sample_1_lv_0046706_007,4,15.664765,10.043307,0,329,Undifferentiated_KC
Sample_007_Region,24206-sample_1_lv_0046706_007,1,4.643146,0.36783692,0,375,Undifferentiated_KC
Sample_007_Region,24207-sample_1_lv_0046706_007,21,16.626633,18.053574,0,578,Undifferentiated_KC
Sample_007_Region,24208-sample_1_lv_0046706_007,4,7.563882,9.051725,0,691,Undifferentiated_KC
Sample_007_Region,24209-sample_1_lv_0046706_007,4,15.409622,8.076275,0,752,Undifferentiated_KC
Sample_007_Region,24210-sample_1_lv_0046706_007,7,16.42115,11.895481,0,270,Undifferentiated_KC
Sample_007_Region,24211-sample_1_lv_0046706_007,4,7.903435,9.019662,0,520,Undifferentiated_KC
Sample_007_Region,24212-sample_1_lv_0046706_007,1,9.098865,9.967468,0,1208,Undifferentiated_KC
Sample_007_Region,24213-sample_1_lv_0046706_007,7,15.493361,11.842602,0,717,Undifferentiated_KC
Sample_007_Region,24214-sample_1_lv_0046706_007,7,15.676299,11.607372,0,210,Undifferentiated_KC
Sample_007_Region,24215-sample_1_lv_0046706_007,7,15.66234,12.934232,0,387,Undifferentiated_KC
Sample_007_Region,24216-sample_1_lv_0046706_007,4,15.8758335,10.044503,0,205,Undifferentiated_KC
Sample_007_Region,24217-sample_1_lv_0046706_007,1,9.232393,9.717163,0,425,Undifferentiated_KC
Sample_007_Region,24218-sample_1_lv_0046706_007,1,4.523307,0.24641609,0,235,Undifferentiated_KC
Sample_007_Region,24219-sample_1_lv_0046706_007,7,15.830575,12.107522,0,924,Undifferentiated_KC
Sample_007_Region,24220-sample_1_lv_0046706_007,4,15.235242,6.875188,0,470,Undifferentiated_KC
Sample_007_Region,24221-sample_1_lv_0046706_007,1,8.576778,9.892984,0,526,Undifferentiated_KC
Sample_007_Region,24222-sample_1_lv_0046706_007,4,15.627594,8.177203,0,461,VE2
Sample_007_Region,24223-sample_1_lv_0046706_007,1,4.6972404,0.43638107,0,573,Undifferentiated_KC
Sample_007_Region,24224-sample_1_lv_0046706_007,5,9.101107,2.9647233,0,152,VE3
Sample_007_Region,24225-sample_1_lv_0046706_007,0,-5.0891795,7.1569324,0,184,Undifferentiated_KC
Sample_007_Region,24226-sample_1_lv_0046706_007,0,-3.5547752,6.6667585,0,119,Undifferentiated_KC
Sample_007_Region,24227-sample_1_lv_0046706_007,1,12.553926,10.648296,0,279,Undifferentiated_KC
Sample_007_Region,24228-sample_1_lv_0046706_007,9,9.524865,14.719267,0,330,F1
Sample_007_Region,24229-sample_1_lv_0046706_007,12,13.352167,7.3905096,0,216,Macro_1
Sample_007_Region,24230-sample_1_lv_0046706_007,10,13.50428,9.124602,0,497,F1
Sample_007_Region,24231-sample_1_lv_0046706_007,26,7.6834893,-5.332109,0,205,Mono_mac
Sample_007_Region,24232-sample_1_lv_0046706_007,14,10.782205,4.462616,0,255,Mono_mac
Sample_007_Region,24233-sample_1_lv_0046706_007,8,13.860736,2.3773637,0,408,Mono_mac
Sample_007_Region,24234-sample_1_lv_0046706_007,14,11.083862,3.2547698,0,42,F2
Sample_007_Region,24261-sample_1_lv_0046706_007,0,-4.367744,7.645224,0,0,Differentiated_KC
Sample_007_Region,24262-sample_1_lv_0046706_007,0,-2.1733282,7.697035,0,8,Th
Sample_007_Region,24263-sample_1_lv_0046706_007,0,-4.897959,5.0642095,0,4,Differentiated_KC
Sample_007_Region,24264-sample_1_lv_0046706_007,0,-6.9706492,7.0762615,0,5,Macro_1
Sample_007_Region,24265-sample_1_lv_0046706_007,7,14.245588,13.001957,0,2,Differentiated_KC
Sample_007_Region,24266-sample_1_lv_0046706_007,0,-4.4655704,9.5139475,0,203,Undifferentiated_KC
Sample_007_Region,24267-sample_1_lv_0046706_007,22,11.089846,19.25927,0,503,MigDC
Sample_007_Region,24268-sample_1_lv_0046706_007,8,13.585694,0.5770615,0,296,Undifferentiated_KC
Sample_007_Region,24269-sample_1_lv_0046706_007,7,15.071296,11.772951,0,288,VE2
Sample_007_Region,24270-sample_1_lv_0046706_007,10,14.10514,10.306195,0,260,Undifferentiated_KC
Sample_007_Region,24271-sample_1_lv_0046706_007,6,12.472151,14.069187,0,244,Undifferentiated_KC
Sample_007_Region,24272-sample_1_lv_0046706_007,0,-5.106394,8.552953,0,272,Undifferentiated_KC
Sample_007_Region,24273-sample_1_lv_0046706_007,0,-3.625418,6.8666673,0,210,Undifferentiated_KC
Sample_007_Region,24274-sample_1_lv_0046706_007,6,12.493265,15.304715,0,79,Undifferentiated_KC
Sample_007_Region,24281-sample_1_lv_0046706_007,0,-4.642267,6.737001,0,128,F2
Sample_007_Region,24282-sample_1_lv_0046706_007,6,12.486543,15.241561,0,103,Undifferentiated_KC
Sample_007_Region,24283-sample_1_lv_0046706_007,29,2.455116,2.7557838,0,213,Undifferentiated_KC
Sample_007_Region,24284-sample_1_lv_0046706_007,0,-2.6394875,7.2467084,0,106,Undifferentiated_KC
Sample_007_Region,24285-sample_1_lv_0046706_007,0,-2.9313488,8.654631,0,65,Undifferentiated_KC
Sample_007_Region,24286-sample_1_lv_0046706_007,7,14.232775,12.927096,0,78,Undifferentiated_KC
Sample_007_Region,24287-sample_1_lv_0046706_007,0,-4.4683676,7.379062,0,285,Undifferentiated_KC
Sample_007_Region,24288-sample_1_lv_0046706_007,0,-4.113364,6.8881073,0,87,Undifferentiated_KC
Sample_007_Region,25140-sample_1_lv_0046706_007,3,4.8896685,3.786825,0,60,Mono_mac
Sample_007_Region,25141-sample_1_lv_0046706_007,20,16.403097,14.948539,0,183,Macro_1
Sample_007_Region,25150-sample_1_lv_0046706_007,7,15.570763,12.744813,0,356,Undifferentiated_KC
Sample_007_Region,25151-sample_1_lv_0046706_007,20,16.082346,13.5650015,0,308,Undifferentiated_KC
Sample_007_Region,25152-sample_1_lv_0046706_007,6,14.537733,14.517445,0,245,Undifferentiated_KC
Sample_007_Region,25153-sample_1_lv_0046706_007,6,12.974571,13.385927,0,341,LC
Sample_007_Region,25154-sample_1_lv_0046706_007,7,15.613726,12.743722,0,285,MigDC
Sample_007_Region,25155-sample_1_lv_0046706_007,21,16.589537,19.207314,0,542,Undifferentiated_KC
Sample_007_Region,25160-sample_1_lv_0046706_007,0,-3.011444,8.472419,0,3,Differentiated_KC
Sample_007_Region,25161-sample_1_lv_0046706_007,0,-6.8898053,8.159052,0,4,Pericyte_1
Sample_007_Region,25162-sample_1_lv_0046706_007,0,-3.1835277,7.7009087,0,6,Differentiated_KC
Sample_007_Region,25262-sample_1_lv_0046706_007,1,12.549384,11.125996,0,61,VE1
Sample_007_Region,25263-sample_1_lv_0046706_007,11,11.702788,9.773038,0,289,Undifferentiated_KC
Sample_007_Region,25264-sample_1_lv_0046706_007,0,-6.5822716,7.0994177,0,11,Mono_mac
Sample_007_Region,25265-sample_1_lv_0046706_007,0,-4.836117,7.2229247,0,20,F1
Sample_007_Region,25266-sample_1_lv_0046706_007,5,8.018065,1.9723637,0,290,Macro_1
Sample_007_Region,25267-sample_1_lv_0046706_007,11,10.39183,10.755909,0,158,F1
Sample_007_Region,25268-sample_1_lv_0046706_007,4,15.614894,7.1316047,0,203,F1
Sample_007_Region,25269-sample_1_lv_0046706_007,10,16.460888,8.92553,0,166,VE3
Sample_007_Region,25271-sample_1_lv_0046706_007,4,15.049286,6.7762012,0,105,F3
Sample_007_Region,25310-sample_1_lv_0046706_007,0,-4.6373563,5.9853754,0,2,Differentiated_KC
Sample_007_Region,25313-sample_1_lv_0046706_007,28,11.181345,-6.9866714,0,148,F3
Sample_007_Region,25314-sample_1_lv_0046706_007,9,8.905587,14.7815275,0,250,F2
Sample_007_Region,25315-sample_1_lv_0046706_007,15,7.7183313,-0.04788319,0,59,F1
Sample_007_Region,25378-sample_1_lv_0046706_007,3,5.279358,4.9284973,0,275,F1
Sample_007_Region,25379-sample_1_lv_0046706_007,4,15.14786,9.366583,0,216,Undifferentiated_KC
Sample_007_Region,25380-sample_1_lv_0046706_007,0,-6.9530897,6.6594677,0,134,F2
Sample_007_Region,25381-sample_1_lv_0046706_007,10,14.393967,10.190771,0,341,Undifferentiated_KC
Sample_007_Region,25382-sample_1_lv_0046706_007,0,-4.472759,6.5392733,0,285,F1
Sample_007_Region,25383-sample_1_lv_0046706_007,7,14.575954,12.430997,0,360,Mono_mac
Sample_007_Region,25384-sample_1_lv_0046706_007,4,15.013901,7.0325513,0,493,F1
Sample_007_Region,25385-sample_1_lv_0046706_007,12,12.851798,6.5982203,0,534,F3
Sample_007_Region,25386-sample_1_lv_0046706_007,16,7.679111,6.968759,0,220,Tc
Sample_007_Region,25387-sample_1_lv_0046706_007,4,15.638705,7.16577,0,131,F3
Sample_007_Region,25388-sample_1_lv_0046706_007,8,12.025234,1.0133567,0,278,F3
Sample_007_Region,25389-sample_1_lv_0046706_007,5,12.259263,5.243219,0,438,F3
Sample_007_Region,25415-sample_1_lv_0046706_007,7,6.10931,9.115722,0,151,Undifferentiated_KC
Sample_007_Region,25420-sample_1_lv_0046706_007,4,15.142619,8.949906,0,365,Undifferentiated_KC
Sample_007_Region,25432-sample_1_lv_0046706_007,0,-2.2129073,8.124223,0,136,F1
Sample_007_Region,25434-sample_1_lv_0046706_007,21,16.128965,17.360579,0,173,F2
Sample_007_Region,25437-sample_1_lv_0046706_007,13,9.874616,11.537877,0,381,F2
Sample_007_Region,25439-sample_1_lv_0046706_007,0,-3.1473153,6.6119466,0,209,Th
Sample_007_Region,25440-sample_1_lv_0046706_007,25,9.25908,21.931332,0,452,F1
Sample_007_Region,25442-sample_1_lv_0046706_007,13,8.900603,12.38533,0,282,F2
Sample_007_Region,25443-sample_1_lv_0046706_007,3,9.422858,5.7789083,0,40,Mono_mac
Sample_007_Region,25444-sample_1_lv_0046706_007,2,10.570826,8.357903,0,92,F3
Sample_007_Region,25445-sample_1_lv_0046706_007,4,14.493277,8.139428,0,255,Pericyte_1
Sample_007_Region,25446-sample_1_lv_0046706_007,0,-5.0918207,5.265935,0,124,Tc
Sample_007_Region,25447-sample_1_lv_0046706_007,1,10.261133,8.87476,0,61,Mono_mac
Sample_007_Region,25448-sample_1_lv_0046706_007,0,-4.736047,7.243876,0,353,F3
Sample_007_Region,25449-sample_1_lv_0046706_007,28,12.349999,-6.9444304,0,137,F1
Sample_007_Region,25450-sample_1_lv_0046706_007,33,0.81744045,20.928638,0,361,F2
Sample_007_Region,25451-sample_1_lv_0046706_007,0,-4.169423,7.3515882,0,209,F3
Sample_007_Region,25452-sample_1_lv_0046706_007,9,9.914404,14.839544,0,267,Mono_mac
Sample_007_Region,25453-sample_1_lv_0046706_007,0,-3.5912664,5.357029,0,195,F1
Sample_007_Region,25454-sample_1_lv_0046706_007,16,5.3161526,6.589491,0,230,F3
Sample_007_Region,25455-sample_1_lv_0046706_007,4,15.273044,7.2138433,0,237,F2
Sample_007_Region,25456-sample_1_lv_0046706_007,10,16.129787,9.017138,0,624,F3
Sample_007_Region,25457-sample_1_lv_0046706_007,0,-3.9263637,8.239677,0,170,F1
Sample_007_Region,25458-sample_1_lv_0046706_007,13,10.517369,11.050804,0,390,Th
Sample_007_Region,25459-sample_1_lv_0046706_007,13,9.021299,10.882751,0,422,F1
Sample_007_Region,25460-sample_1_lv_0046706_007,20,17.102676,15.365364,0,209,F1
Sample_007_Region,25461-sample_1_lv_0046706_007,11,10.762782,9.967443,0,527,F1
Sample_007_Region,25462-sample_1_lv_0046706_007,8,11.962824,1.0291383,0,450,Mono_mac
Sample_007_Region,25463-sample_1_lv_0046706_007,12,14.609536,4.996652,0,282,F1
Sample_007_Region,25464-sample_1_lv_0046706_007,2,12.269009,7.2248793,0,310,F1
Sample_007_Region,25465-sample_1_lv_0046706_007,15,4.840356,10.774693,0,43,Mono_mac
Sample_007_Region,25466-sample_1_lv_0046706_007,27,0.7689368,2.2467482,0,20,F1
Sample_007_Region,25467-sample_1_lv_0046706_007,0,-6.058896,7.8833737,0,26,F1
Sample_007_Region,25468-sample_1_lv_0046706_007,27,0.37794185,2.2334101,0,29,Macro_1
Sample_007_Region,25469-sample_1_lv_0046706_007,18,17.34877,1.7384495,0,137,F3
Sample_007_Region,25654-sample_1_lv_0046706_007,27,0.28116465,0.10035465,0,117,Macro_1
Sample_007_Region,25656-sample_1_lv_0046706_007,2,10.833003,8.240962,0,58,Mono_mac
Sample_007_Region,25657-sample_1_lv_0046706_007,0,-5.328645,7.919806,0,255,Undifferentiated_KC
Sample_007_Region,25853-sample_1_lv_0046706_007,0,-4.898881,7.6916904,0,35,F1
Sample_007_Region,25868-sample_1_lv_0046706_007,0,-4.305505,8.1362095,0,36,Mono_mac
Sample_007_Region,25869-sample_1_lv_0046706_007,0,-6.4241304,7.2053943,0,112,F1
Sample_007_Region,25870-sample_1_lv_0046706_007,26,8.572375,-4.0765862,0,104,F3
Sample_007_Region,25877-sample_1_lv_0046706_007,2,11.390266,7.4806137,0,23,Inf_mac
Sample_007_Region,25879-sample_1_lv_0046706_007,7,15.787039,11.861573,0,593,Undifferentiated_KC
Sample_007_Region,25907-sample_1_lv_0046706_007,0,-2.5533595,6.474838,0,5,Differentiated_KC
Sample_007_Region,25908-sample_1_lv_0046706_007,6,13.100587,16.680256,0,195,Undifferentiated_KC
Sample_007_Region,25909-sample_1_lv_0046706_007,17,4.291217,10.387641,0,227,Undifferentiated_KC
Sample_007_Region,25910-sample_1_lv_0046706_007,1,6.6412206,9.690659,0,255,Undifferentiated_KC
Sample_007_Region,25911-sample_1_lv_0046706_007,18,15.122595,3.1420379,0,113,DC1
Sample_007_Region,25912-sample_1_lv_0046706_007,6,13.576026,14.632005,0,856,Undifferentiated_KC
Sample_007_Region,25913-sample_1_lv_0046706_007,17,3.9363089,11.059653,0,177,Undifferentiated_KC
Sample_007_Region,25914-sample_1_lv_0046706_007,17,3.4653463,11.183981,0,169,Undifferentiated_KC
Sample_007_Region,25915-sample_1_lv_0046706_007,4,15.815401,10.162021,0,540,Undifferentiated_KC
Sample_007_Region,25916-sample_1_lv_0046706_007,31,10.169544,-2.7011282,0,124,Undifferentiated_KC
Sample_007_Region,25917-sample_1_lv_0046706_007,17,4.6424093,10.084926,0,335,Undifferentiated_KC
Sample_007_Region,25918-sample_1_lv_0046706_007,6,13.853492,14.46039,0,569,Undifferentiated_KC
Sample_007_Region,25919-sample_1_lv_0046706_007,1,7.260269,10.085288,0,704,Undifferentiated_KC
Sample_007_Region,25920-sample_1_lv_0046706_007,1,6.480179,10.139304,0,266,Undifferentiated_KC
Sample_007_Region,25921-sample_1_lv_0046706_007,17,4.3346453,10.2534685,0,618,Undifferentiated_KC
Sample_007_Region,25922-sample_1_lv_0046706_007,6,14.549003,16.27361,0,595,Undifferentiated_KC
Sample_007_Region,25923-sample_1_lv_0046706_007,6,12.982266,16.632786,0,268,Undifferentiated_KC
Sample_007_Region,25924-sample_1_lv_0046706_007,7,16.201712,11.485828,0,682,Undifferentiated_KC
Sample_007_Region,25929-sample_1_lv_0046706_007,6,13.5365305,16.584059,0,955,Undifferentiated_KC
Sample_007_Region,25930-sample_1_lv_0046706_007,6,14.260683,15.836395,0,1075,Undifferentiated_KC
Sample_007_Region,25931-sample_1_lv_0046706_007,6,13.679733,14.68063,0,354,Undifferentiated_KC
Sample_007_Region,25932-sample_1_lv_0046706_007,21,16.840794,17.724312,0,445,Undifferentiated_KC
Sample_007_Region,25933-sample_1_lv_0046706_007,21,16.375193,17.946142,0,559,Undifferentiated_KC
Sample_007_Region,25934-sample_1_lv_0046706_007,6,14.511762,15.503428,0,1137,Undifferentiated_KC
Sample_007_Region,25935-sample_1_lv_0046706_007,7,16.033134,11.610672,0,223,Undifferentiated_KC
Sample_007_Region,25936-sample_1_lv_0046706_007,4,7.3349104,9.170262,0,655,Undifferentiated_KC
Sample_007_Region,25937-sample_1_lv_0046706_007,6,14.48026,14.597321,0,869,Undifferentiated_KC
Sample_007_Region,25938-sample_1_lv_0046706_007,21,16.724998,20.177189,0,212,Undifferentiated_KC
Sample_007_Region,25939-sample_1_lv_0046706_007,6,14.986972,16.649988,0,732,Undifferentiated_KC
Sample_007_Region,25940-sample_1_lv_0046706_007,4,7.760324,9.027084,0,516,Undifferentiated_KC
Sample_007_Region,25941-sample_1_lv_0046706_007,23,5.9717007,17.796724,0,569,Undifferentiated_KC
Sample_007_Region,25942-sample_1_lv_0046706_007,6,14.650595,16.155607,0,436,Undifferentiated_KC
Sample_007_Region,25974-sample_1_lv_0046706_007,6,14.400145,15.762896,0,464,Undifferentiated_KC
Sample_007_Region,25975-sample_1_lv_0046706_007,4,16.087387,9.586285,0,87,Undifferentiated_KC
Sample_007_Region,25976-sample_1_lv_0046706_007,6,14.531629,16.114872,0,641,Undifferentiated_KC
Sample_007_Region,25977-sample_1_lv_0046706_007,31,11.284628,-2.242205,0,244,Undifferentiated_KC
Sample_007_Region,25978-sample_1_lv_0046706_007,6,13.432465,16.631495,0,563,Undifferentiated_KC
Sample_007_Region,25981-sample_1_lv_0046706_007,6,14.565995,16.354359,0,819,Undifferentiated_KC
Sample_007_Region,25982-sample_1_lv_0046706_007,1,6.7226334,10.090937,0,533,Undifferentiated_KC
Sample_007_Region,25984-sample_1_lv_0046706_007,1,12.304382,10.570623,0,748,Undifferentiated_KC
Sample_007_Region,25985-sample_1_lv_0046706_007,1,6.3262644,10.226024,0,211,Undifferentiated_KC
Sample_007_Region,25986-sample_1_lv_0046706_007,6,14.259999,15.675909,0,535,Undifferentiated_KC
Sample_007_Region,25987-sample_1_lv_0046706_007,6,13.889144,15.661582,0,499,Undifferentiated_KC
Sample_007_Region,25988-sample_1_lv_0046706_007,4,15.685045,9.094169,0,696,Undifferentiated_KC
Sample_007_Region,25989-sample_1_lv_0046706_007,6,14.556517,16.151571,0,427,Undifferentiated_KC
Sample_007_Region,26212-sample_1_lv_0046706_007,30,7.153504,-1.8576404,0,134,Undifferentiated_KC
Sample_007_Region,26213-sample_1_lv_0046706_007,2,11.197275,7.57087,0,229,F3
Sample_007_Region,26214-sample_1_lv_0046706_007,1,8.358574,7.650712,0,656,Undifferentiated_KC
Sample_007_Region,26215-sample_1_lv_0046706_007,9,9.991862,14.608459,0,713,F1
Sample_007_Region,26216-sample_1_lv_0046706_007,3,8.271837,6.0301743,0,333,F1
Sample_007_Region,26217-sample_1_lv_0046706_007,3,8.391172,4.99969,0,257,F3
Sample_007_Region,26218-sample_1_lv_0046706_007,2,9.50335,7.1643133,0,420,Mono_mac
Sample_007_Region,26219-sample_1_lv_0046706_007,0,-3.6977754,6.0373864,0,2,F1
Sample_007_Region,26220-sample_1_lv_0046706_007,20,16.140007,14.812122,0,165,Undifferentiated_KC
Sample_007_Region,26221-sample_1_lv_0046706_007,18,16.341854,2.9771535,0,428,F1
Sample_007_Region,26222-sample_1_lv_0046706_007,0,-5.49702,9.13272,0,379,F2
Sample_007_Region,26223-sample_1_lv_0046706_007,12,14.338904,5.868717,0,73,Mono_mac
Sample_007_Region,26224-sample_1_lv_0046706_007,0,-3.6852946,6.4365983,0,32,F2
Sample_007_Region,26225-sample_1_lv_0046706_007,0,-3.4009197,6.4343905,0,197,F3
Sample_007_Region,26226-sample_1_lv_0046706_007,0,-4.039289,6.1102366,0,298,F1
Sample_007_Region,26227-sample_1_lv_0046706_007,4,14.746802,7.2235384,0,296,F1
Sample_007_Region,26228-sample_1_lv_0046706_007,26,9.054429,-5.375358,0,201,Pericyte_2
Sample_007_Region,26229-sample_1_lv_0046706_007,0,-4.281138,6.667057,0,29,F3
Sample_007_Region,26230-sample_1_lv_0046706_007,2,11.319325,7.163879,0,878,Mono_mac
Sample_007_Region,26273-sample_1_lv_0046706_007,4,15.089823,8.88577,0,324,F1
Sample_007_Region,26274-sample_1_lv_0046706_007,15,5.8292046,2.0947635,0,558,F1
Sample_007_Region,26275-sample_1_lv_0046706_007,15,5.5966635,2.4266284,0,482,Macro_1
Sample_007_Region,26276-sample_1_lv_0046706_007,5,13.857953,4.387992,0,626,VE2
Sample_007_Region,26279-sample_1_lv_0046706_007,5,13.880293,4.297297,0,647,Mono_mac
Sample_007_Region,26280-sample_1_lv_0046706_007,0,-3.1566997,8.002073,0,287,F1
Sample_007_Region,26281-sample_1_lv_0046706_007,29,13.171168,-1.9995675,0,124,Th
Sample_007_Region,26282-sample_1_lv_0046706_007,18,16.19813,3.5232568,0,112,Pericyte_2
Sample_007_Region,26283-sample_1_lv_0046706_007,18,14.336133,3.3269806,0,617,Mono_mac
Sample_007_Region,26307-sample_1_lv_0046706_007,9,10.672635,14.336141,0,959,Pericyte_1
Sample_007_Region,26308-sample_1_lv_0046706_007,2,11.71218,7.849689,0,178,F1
Sample_007_Region,26309-sample_1_lv_0046706_007,4,13.749452,9.19173,0,277,F2
Sample_007_Region,26310-sample_1_lv_0046706_007,24,9.028733,-0.47148398,0,111,Mono_mac
Sample_007_Region,26311-sample_1_lv_0046706_007,1,12.067039,10.095302,0,180,Macro_1
Sample_007_Region,26312-sample_1_lv_0046706_007,2,11.439493,7.4610415,0,190,F1
Sample_007_Region,26313-sample_1_lv_0046706_007,23,6.5174823,19.53399,0,578,Mono_mac
Sample_007_Region,26314-sample_1_lv_0046706_007,25,9.768702,22.108372,0,134,F3
Sample_007_Region,26315-sample_1_lv_0046706_007,4,14.773917,7.0098104,0,851,VE2
